user_id,month,income_eur,rent_eur,food_eur,transport_eur,utilities_eur,debt_eur,discretionary_eur,total_expenses_eur,savings_eur,cumulative_savings_eur
183,4,2721.92,810.33,415.27,253.76,124.61,206.83,282.27,2093.06,628.86,3032.2
183,5,2625.17,911.85,320.88,158.92,125.39,204.37,138.07,1859.49,765.69,3797.89
183,6,2733.49,1081.26,254.95,305.27,113.31,199.07,37.5,1991.36,742.13,4540.02
183,7,3060.5,1103.57,470.37,198.39,107.44,267.3,56.16,2203.23,857.27,5397.28
183,8,2574.45,1017.35,334.61,104.48,140.78,174.38,71.34,1842.94,731.51,6128.79
183,9,2913.83,1009.76,285.5,178.88,143.05,189.98,374.7,2181.87,731.96,6860.76
183,10,2769.02,836.53,280.32,176.39,207.32,242.79,219.39,1962.75,806.27,7667.03
183,11,2722.86,931.35,388.22,269.1,206.36,200.24,91.28,2086.56,636.31,8303.34
183,12,2785.99,1100.35,336.25,228.67,162.83,341.89,69.42,2239.41,546.58,8849.92
184,1,4201.22,1498.89,492.41,391.23,236.97,293.63,947.16,3860.28,340.94,340.94
184,2,4194.16,1475.17,492.36,408.31,220.65,380.47,714.8,3691.78,502.38,843.32
184,3,3762.81,1224.69,482.46,221.45,188.61,331.46,827.7,3276.37,486.44,1329.77
184,4,4426.18,1678.42,593.4,279.51,250.94,424.79,492.93,3719.99,706.19,2035.95
184,5,4091.84,1482.39,359.42,372.43,198.42,425.41,633.4,3471.46,620.38,2656.34
184,6,4108.52,1625.09,537.86,239.45,221.76,319.79,832.48,3776.43,332.09,2988.43
184,7,4716.42,1495.88,572.14,570.34,304.49,262.38,1044.28,4249.51,466.91,3455.35
184,8,4307.39,1715.41,571.33,366.8,252.68,501.18,500.88,3908.28,399.1,3854.45
184,9,4342.72,1443.11,431.47,410.77,249.96,261.72,901.51,3698.55,644.16,4498.61
184,10,4759.4,1329.83,689.77,444.6,315.58,348.15,1031.71,4159.65,599.75,5098.36
184,11,4471.62,1537.3,505.26,469.7,322.44,283.35,596.08,3714.13,757.48,5855.84
184,12,4352.61,1511,617.75,409.48,194.79,447.59,542.05,3722.66,629.95,6485.8
185,1,3462.91,1252.41,279.4,216.45,225.56,45.69,575.44,2594.96,867.96,867.96
185,2,3531.35,1259.9,348.62,274.29,199.61,5.45,373.52,2461.38,1069.97,1937.93
185,3,3587.92,1059.03,423.85,246.19,176.11,73.03,516.47,2494.7,1093.22,3031.14
185,4,3687.83,1148.97,359.09,288.84,244.09,108.32,337.9,2487.2,1200.63,4231.78
185,5,3691.02,1093.53,360.82,231.86,254.15,20.56,686.98,2647.9,1043.12,5274.9
185,6,3309,1070.88,364.98,247.84,141.57,83.1,313.93,2222.3,1086.7,6361.61
185,7,3601.99,1350.3,488.49,214.97,148.06,95.55,171.74,2469.12,1132.87,7494.47
185,8,2554.37,906.87,263.29,205.74,139.64,82.98,73.54,1672.07,882.31,8376.78
185,9,1970.9,712.29,222.97,162.3,102.07,14.32,94.04,1307.98,662.92,9039.7
185,10,2102.83,729.2,288.98,172.68,80.16,24.96,197.34,1493.32,609.51,9649.21
185,11,2580.16,942.98,328.43,243.15,158.73,81.12,74.66,1829.07,751.1,10400.31
185,12,2813.99,757.51,380.84,267.69,172.14,74.05,308.05,1960.28,853.71,11254.02
186,1,4567.88,1633.44,557.04,486.73,212.5,347.22,575.71,3812.65,755.23,755.23
186,2,5023.71,1623.4,689.82,407.84,323.59,347.05,245.44,3637.15,1386.56,2141.79
186,3,4286.61,1321.31,464.69,411.42,270.05,418.86,806.49,3692.83,593.78,2735.58
186,4,4794.07,1611.2,665.68,431.42,309.25,347.02,218.93,3583.51,1210.56,3946.14
186,5,4778.79,1408.6,691.05,472.48,252.31,206.12,792.49,3823.05,955.74,4901.88
186,6,4402.28,1658,366.06,484.63,238.55,306.94,527.98,3582.15,820.13,5722.01
186,7,4365.27,1589.76,496.27,265,193.74,513.17,248.64,3306.58,1058.69,6780.7
186,8,4547.79,1876.89,536.15,306.54,198.16,447.96,150.29,3515.99,1031.8,7812.49
186,9,4631.11,1484.98,671.54,586.64,279.41,521.72,444.06,3988.35,642.76,8455.25
186,10,4582.21,1705.49,602.62,384.4,180.19,312.71,414.86,3600.27,981.94,9437.19
186,11,4479.8,1668.55,639.75,290.17,177.53,532.35,343.57,3651.92,827.88,10265.07
186,12,4316.57,1558.51,525.41,402.65,271.8,341.45,195.95,3295.77,1020.8,11285.87
187,1,3560.53,1036.96,494.84,291.81,172.25,115.76,457.61,2569.21,991.32,991.32
187,2,3267.13,1259.13,369.9,250.51,182.32,40.55,253.4,2355.81,911.32,1902.64
187,3,3352.2,1210.51,306.92,238.46,150.71,71.98,471.8,2450.38,901.82,2804.46
187,4,3462.46,1285,316.5,163.85,193.75,115.8,476.59,2551.5,910.96,3715.42
187,5,3310.15,1272.89,376.45,242.71,242.86,92.2,336.07,2563.18,746.97,4462.39
187,6,3333.75,1148.13,285.45,235.93,185.35,103.33,513.67,2471.87,861.88,5324.27
187,7,2266.33,832.12,202.92,181.54,100.81,78.27,282.14,1677.81,588.52,5912.79
187,8,2724.35,991.21,348.65,125.29,153.37,31.95,301.87,1952.34,772.01,6684.8
187,9,2653.03,776.3,388.98,245.47,129.99,80.99,324.56,1946.3,706.72,7391.52
187,10,2777.11,1038.61,293.2,214.9,125.22,120.59,236.06,2028.58,748.53,8140.05
187,11,2518.65,844.26,254.33,221.08,132.92,40.45,275.65,1768.69,749.96,8890.01
187,12,2479.15,708.67,247.51,156.09,120.76,88.91,519.04,1840.99,638.16,9528.17
188,1,2085.82,847.22,326.47,164.04,83.88,287.44,41.43,1750.48,335.34,335.34
188,2,2050.03,639.95,236.11,133.13,118.82,202.99,269.03,1600.02,450,785.35
188,3,2140.03,742.47,336.63,115.23,153.62,406.43,37.55,1791.93,348.1,1133.44
188,4,2185.03,811.45,358.01,242.59,113.46,377.42,0,1902.93,282.1,1415.55
188,5,2022.81,826.6,200.06,189.71,114.28,421.89,20.24,1772.79,250.02,1665.57
188,6,2271.16,701.54,244.33,188.37,182.96,319.59,145.2,1781.99,489.16,2154.73
188,7,2335.76,856.14,280.03,251.79,185.65,230.72,24.98,1829.31,506.45,2661.18
188,8,2002.98,763.76,210.63,238.43,100.46,352.24,26.55,1692.08,310.91,2972.09
188,9,2123.9,916.66,300.41,205.33,113.51,437.51,54.65,2028.07,95.83,3067.92
188,10,2367.62,992.48,340.25,267.71,130.81,439.45,50.66,2221.35,146.27,3214.19
188,11,1976.8,843.45,251.6,181.68,90.13,274.97,86,1727.82,248.98,3463.16
188,12,2368.03,918.09,264.04,233.7,186.36,384.62,0,1986.81,381.22,3844.38
189,1,1962.22,735.32,269.94,175.31,102.61,267.34,29.81,1580.34,381.88,381.88
189,2,2047.01,860.13,284.71,196.63,98.96,115.56,168.94,1724.93,322.08,703.97
189,3,1930.09,660.43,200.64,88.26,104.43,202.68,327.27,1583.71,346.38,1050.35
189,4,1685.45,590.5,171.23,104.66,109.71,117.04,232.06,1325.2,360.25,1410.59
189,5,1782.53,632.26,303.11,167.8,123.28,137.63,59.15,1423.22,359.31,1769.9
189,6,2028.02,799.48,168.42,173.7,140.6,270.78,198.4,1751.38,276.64,2046.54
189,7,1763.8,563.22,207.6,153.27,82.93,203.52,276.21,1486.74,277.06,2323.6
189,8,1798.73,624.76,328.4,209.21,95.03,140.5,32.23,1430.13,368.59,2692.19
189,9,1813.69,615.03,204.05,131.02,124.12,150.91,304.83,1529.96,283.73,2975.92
189,10,1928.44,684.57,198.42,164.9,79.82,157.63,152.25,1437.59,490.84,3466.76
189,11,1829.07,626.92,198.71,120.92,88.86,195.51,277,1507.92,321.15,3787.91
189,12,1836.01,655.25,217.32,181.18,146.17,108.71,244.09,1552.72,283.29,4071.2
190,1,4829.12,1556.43,785.9,330.69,248.59,1009.5,133.49,4064.6,764.51,764.51
190,2,4700.12,1870.15,664.37,301.11,259.1,1052.2,71.48,4218.42,481.7,1246.21
190,3,3970.92,1325.38,485.51,413.13,282.6,587.81,114.61,3209.04,761.88,2008.09
190,4,4472.27,1846.81,679.04,397.61,300.39,592.12,81.93,3897.91,574.36,2582.45
190,5,4363.71,1639.37,637.88,354.9,242.53,820.66,104.23,3799.59,564.13,3146.58
190,6,3588.61,1417.15,411.63,226.19,142.65,638.09,135.89,2971.61,617,3763.58
190,7,3405.79,1283.06,455.86,403.4,158.75,558.1,123.52,2982.69,423.1,4186.68
190,8,3904.37,1404.62,559.94,276.29,280.42,610.99,74.25,3206.51,697.86,4884.54
190,9,3361.18,1204.74,386.7,404.18,223.06,450.44,0,2669.12,692.07,5576.61
190,10,3715.94,1453.3,557.15,241.49,183.54,714.24,57.45,3207.17,508.78,6085.39
190,11,2926.82,1080.61,369.01,254.33,191.57,302.48,163.97,2361.97,564.84,6650.23
190,12,3345.24,996.97,450.67,295.87,222.35,324.97,122.34,2413.17,932.07,7582.3
191,1,5038.72,1686.41,770.25,615.82,349.09,582.63,9.47,4013.67,1025.04,1025.04
191,2,5281.93,1646.26,671.22,437.58,298.66,748.84,118.66,3921.23,1360.7,2385.75
191,3,4880.38,1891.08,610.78,615.43,259.31,604.44,67.71,4048.74,831.64,3217.39
191,4,4938.47,1986.54,754.26,236.48,292.26,529.14,84.97,3883.66,1054.81,4272.2
191,5,4954.47,1999.62,546.49,582.66,281.68,1080.59,224.23,4715.26,239.21,4511.41
191,6,4719.56,1711.42,646.4,333.53,224.96,772.91,17.16,3706.39,1013.17,5524.58
191,7,5012.05,1638.23,549.02,484.83,270.18,871.11,138.48,3951.86,1060.2,6584.78
191,8,4755.4,1854.96,709.09,239.72,365.14,1065.39,72.45,4306.75,448.65,7033.43
191,9,5022.14,1684.84,522.88,628.8,391.58,569.29,28.91,3826.3,1195.85,8229.27
191,10,5141.92,1901.6,682.22,370.92,314.2,636.06,98.38,4003.4,1138.52,9367.79
191,11,5117.2,1475.94,734.31,526.81,296.96,905.61,323.76,4263.38,853.82,10221.61
191,12,5262.12,1880.73,743.46,335.94,238.29,726.41,0,3924.83,1337.29,11558.89
192,1,3011.94,967.35,333.72,217.87,203.96,398.63,161.37,2282.91,729.04,729.04
192,2,3126.74,1233.46,383.21,309.82,160.19,541.76,72.88,2701.33,425.4,1154.44
192,3,3076.15,961.4,269.59,301.01,208.87,423.57,238.45,2402.88,673.26,1827.71
192,4,2962.32,1010.16,452.2,249.35,135.55,563.76,44.48,2455.51,506.81,2334.52
192,5,3148.47,1207.77,398.03,317.42,155.6,384.36,33.49,2496.67,651.8,2986.32
192,6,3154.42,1213.09,501.64,153.63,227.01,652.53,48.71,2796.61,357.81,3344.13
192,7,3276.3,1185.65,425.26,178.09,174.89,531.3,82.3,2577.49,698.81,4042.94
192,8,3291.27,1289.26,377.64,333.76,207.08,409.38,7.11,2624.23,667.04,4709.98
192,9,3214.73,1196.5,387.18,310.54,208.88,547.96,68.27,2719.33,495.41,5205.39
192,10,3067.68,1276.34,405.19,266.99,168.6,525.95,60.89,2703.96,363.72,5569.11
192,11,3095.76,1037.01,490.49,140.68,239.99,356.99,191.26,2456.41,639.35,6208.46
192,12,3252.31,1290.69,411.57,296.34,215.2,605.31,29.45,2848.56,403.75,6612.21
193,1,2890.43,953.72,413.65,155.46,139.13,73.57,565.53,2301.07,589.35,589.35
193,2,3022.95,1086.35,393.32,248.84,165.92,149.98,287.88,2332.29,690.66,1280.02
193,3,2984.52,1021.35,427.83,186.66,170.92,115.88,598.75,2521.4,463.12,1743.14
193,4,3089.16,1065.56,335.23,243.77,192.65,147.82,507.56,2492.59,596.57,2339.7
193,5,2899.7,946.5,295.52,260.89,148.59,57.32,460.21,2169.04,730.66,3070.37
193,6,2910.67,957.06,282.25,160.97,176.1,112.38,506.25,2195.01,715.66,3786.03
193,7,2965.06,935.36,326.83,315.03,145.13,56.39,462.62,2241.37,723.69,4509.72
193,8,2973.06,852.26,395.87,264.12,214.66,119.14,628.86,2474.92,498.15,5007.87
193,9,2940.18,866.46,337.16,218.96,143.74,125.12,472.37,2163.81,776.37,5784.24
193,10,3357.98,1050.77,480.52,170.46,221.9,144.3,548.69,2616.64,741.35,6525.59
193,11,3227.9,1062.71,326.61,242.17,140.58,111.53,665.28,2548.89,679.01,7204.6
193,12,3325.53,1225.02,346.65,224.96,178.68,104.61,570.29,2650.21,675.32,7879.92
194,1,4932.7,1416.02,504.28,269.27,321.78,856.39,132.17,3499.9,1432.8,1432.8
194,2,4884.7,2002.55,578,367.95,333.68,841.62,6.36,4130.15,754.55,2187.35
194,3,4567.2,1780.69,520.81,230.7,366.19,557.58,81.4,3537.37,1029.83,3217.18
194,4,4340.35,1624.12,580.08,506.13,203.21,560.27,135.82,3609.63,730.73,3947.9
194,5,4415.98,1443.79,610.84,263.2,186.43,797.89,155.16,3457.3,958.68,4906.58
194,6,4474.95,1516.84,637.14,237.21,311.82,912.28,125.65,3740.94,734.01,5640.59
194,7,4327.44,1735.09,525.2,412.05,227.1,520.3,67.49,3487.24,840.2,6480.8
194,8,4616.28,1569.27,722.92,478.28,316.17,778.14,0,3864.77,751.51,7232.3
194,9,4734.99,1842.07,616.45,314.24,210.32,603.43,74.44,3660.95,1074.04,8306.34
194,10,4490.45,1485.96,681.83,404.79,234.18,696.82,0,3503.58,986.86,9293.21
194,11,4130.72,1489.43,540.28,352.41,228.14,679.26,66.81,3356.34,774.39,10067.59
194,12,4505.75,1825.18,500.7,373.57,225.83,837.46,11.64,3774.38,731.37,10798.96
195,1,2251.8,680.49,324.62,223.14,100.2,173.32,62.82,1564.58,687.22,687.22
195,2,1903.77,571.49,163.89,202.47,120,138.64,99.21,1295.69,608.08,1295.3
195,3,2294.54,759.87,214.41,204.5,112.14,168.68,220.57,1680.17,614.37,1909.67
195,4,2357.45,663.26,278.91,200.99,151.53,232.28,242.71,1769.68,587.76,2497.43
195,5,2211.59,775.82,209.57,213.23,94.65,212.58,248.19,1754.04,457.54,2954.97
195,6,2192.85,806.53,187.59,161.45,134.76,199.41,24.66,1514.41,678.45,3633.42
195,7,2360.16,942.09,231.82,165.22,147.73,130.71,124.76,1742.32,617.84,4251.26
195,8,2218.8,876.06,291.51,140.85,115.97,140.33,188.91,1753.62,465.18,4716.44
195,9,2113.24,718.78,233.52,101.31,89.49,119.45,287.78,1550.33,562.91,5279.36
195,10,2368.97,882.33,249.24,236.76,126.23,205.75,53.69,1754,614.96,5894.32
195,11,2221.03,667.23,312.19,214.48,132.52,218.91,62.47,1607.79,613.24,6507.56
195,12,2226.35,661.94,230.61,166.23,137.05,190.86,395.56,1782.25,444.1,6951.66
196,1,2389.75,862.2,333.76,243.71,128.58,49.6,551.84,2169.69,220.06,220.06
196,2,2444.2,789.69,275.82,176.23,141.54,34.45,841.48,2259.21,184.99,405.04
196,3,2352.96,689.97,262.5,162.91,126.88,63.85,893.35,2199.46,153.5,558.55
196,4,2228.98,756.64,188.96,152.34,160.71,20.65,777.06,2056.37,172.61,731.16
196,5,2263.11,775.16,335.4,132.77,140.2,50.49,921.58,2355.58,0,731.16
196,6,2326.63,745.72,282.35,236.3,124.62,102.52,674.52,2166.04,160.59,891.75
196,7,2409.8,868.12,332.21,218.64,103.27,0,705.18,2227.42,182.38,1074.13
196,8,2320.87,832.49,239.72,207.16,141.07,115.07,442.37,1977.87,342.99,1417.12
196,9,2415.47,923.84,311.76,202.05,128.98,23.6,809.28,2399.49,15.98,1433.1
196,10,2425.83,826.49,203.37,203.46,114.25,134.78,883.49,2365.85,59.99,1493.09
196,11,2537.27,903.46,251.18,154.69,161.27,21.66,899.45,2391.71,145.57,1638.66
196,12,2378.32,854.95,307.58,157.77,154.95,24.02,610.38,2109.65,268.66,1907.32
197,1,3840,1294.79,510.54,263.21,270.29,269.07,495.86,3103.75,736.25,736.25
197,2,3423.31,1143.23,445.26,189.44,200.13,242.9,534.69,2755.66,667.65,1403.9
197,3,3941.55,1188.83,351.06,335.25,233.45,460.61,711.99,3281.19,660.36,2064.26
197,4,4040.87,1105.76,486.62,375.95,192.77,450.98,493.49,3105.56,935.31,2999.57
197,5,2813.75,929.88,273.55,199.34,161.98,321.41,225.6,2111.75,702,3701.57
197,6,2572.35,824.14,257.57,263.85,172.28,159.59,310.54,1987.96,584.39,4285.96
197,7,3086.51,1165.17,399.41,320.92,185.3,257.76,79.22,2407.77,678.74,4964.7
197,8,2482.41,869.76,236.16,253.95,89.59,281.09,196.88,1927.43,554.98,5519.68
197,9,2834.95,858.97,379.28,281.09,126.05,242.45,183.67,2071.51,763.43,6283.12
197,10,2933.18,1024.67,237.62,135.27,152.33,280.18,443.44,2273.5,659.67,6942.79
197,11,2965.76,1122.92,345.72,174.42,119.23,226.02,269.31,2257.63,708.14,7650.93
197,12,3484.51,1199.93,419.95,254.61,224.09,214.75,536.88,2850.21,634.3,8285.23
198,1,2893.34,1039.66,378.8,247.98,159.36,130.21,308.37,2264.37,628.97,628.97
198,2,2757.03,944.45,266.72,251.98,174.27,74.5,465.61,2177.52,579.51,1208.48
198,3,2927.16,1085.01,335.12,245.24,148.35,79.87,731.56,2625.16,302,1510.48
198,4,2876.19,902.25,348.51,226.87,128.92,0,630.51,2237.06,639.13,2149.61
198,5,2991.78,1100.47,379.38,241.43,199.36,23.39,523.65,2467.69,524.09,2673.7
198,6,2836.09,962.35,249.54,179.01,192.91,114.5,586.62,2284.93,551.16,3224.86
198,7,2599.91,948.32,224.65,156.51,96.44,25.75,608.98,2060.65,539.26,3764.12
198,8,2817.2,1113.33,358.48,297.07,113.69,84.16,518.09,2484.83,332.36,4096.48
198,9,2582.13,851.46,318.34,263.4,154.2,68.92,364.85,2021.18,560.96,4657.44
198,10,2910.63,825.31,390.53,248.88,177.38,23.62,719.24,2384.95,525.68,5183.11
198,11,2780.23,907.71,381.41,243.35,127.6,62.8,577.59,2300.45,479.78,5662.89
198,12,2884.38,984.47,368.15,193.27,96.09,86.31,565.81,2294.1,590.29,6253.17
199,1,2965.7,960.9,327.69,182.69,154.46,87.21,361.11,2074.06,891.64,891.64
199,2,3510.4,1272.48,363.33,284.02,200.68,0,398.06,2518.56,991.84,1883.48
199,3,3104.24,989.29,353.35,211.88,139.08,68.29,104.8,1866.69,1237.55,3121.03
199,4,3039.55,1000.61,278.72,247.63,127.38,40.18,90.81,1785.32,1254.23,4375.27
199,5,2360.3,788.77,245.29,150.76,123.02,19.25,302.46,1629.55,730.75,5106.02
199,6,2111.67,742.5,244.07,171.93,147.34,51.34,91.67,1448.85,662.82,5768.83
199,7,2041.6,609.61,214.53,137.17,84.39,0,263.04,1308.74,732.86,6501.69
199,8,2589.72,781.14,311.32,264.4,141.29,30.83,123.57,1652.54,937.18,7438.87
199,9,2120.67,758.03,232.05,184.91,97.13,38.62,91.1,1401.84,718.83,8157.7
199,10,2192.25,747.69,254.87,117.91,131.45,43.13,155.4,1450.44,741.81,8899.52
199,11,2449.82,711.81,209.02,215.27,81.51,99.4,292.76,1609.77,840.05,9739.56
199,12,2334.52,687.82,308.82,196.72,158.64,89.84,220.78,1662.63,671.89,10411.45
200,1,3033.37,1139.75,341.14,311.89,128.1,36.06,514.23,2471.17,562.2,562.2
200,2,3044.79,1067.59,396.36,274.19,121.14,75.02,342.74,2277.03,767.75,1329.95
200,3,3288.22,1100.76,334.95,321.86,169.76,13.35,633.13,2573.81,714.41,2044.36
200,4,2965.52,1086.43,414.12,205.54,174.51,90.95,186.5,2158.06,807.46,2851.82
200,5,3110.02,1003.56,307.37,226.31,203.75,68.08,693.17,2502.23,607.79,3459.61
200,6,2817.52,1003.7,331.76,294.64,107.29,93.39,354.85,2185.64,631.88,4091.49
200,7,2743.8,989.19,317.16,270.35,135.1,95.33,263.18,2070.3,673.51,4765
200,8,2946.89,1129.21,313.46,265.33,148.01,23.85,574.38,2454.23,492.66,5257.66
200,9,2961.97,847.22,381.18,259.65,212.14,8.41,532.99,2241.6,720.37,5978.03
200,10,3081.17,1116.03,298.03,292.67,140.61,37.27,785.96,2670.57,410.6,6388.63
200,11,3091.73,892.1,319.4,221.17,165,1.93,667.43,2267.03,824.69,7213.32
200,12,2784.09,971.93,294.52,252.56,158.68,33.08,394.46,2105.23,678.87,7892.19
201,1,3667.66,1115.47,323.58,443.86,162.44,20.53,928.39,2994.27,673.38,673.38
201,2,3400.87,1107.22,351.89,360.81,145.54,66.89,790.45,2822.79,578.07,1251.46
201,3,3563.22,1202.32,505.13,233.81,206.76,89.86,677.19,2915.07,648.16,1899.61
201,4,3122.55,1030.49,267.78,265.31,172.22,127.55,827.1,2690.46,432.09,2331.7
201,5,3259.85,1012.1,343.93,233.29,218.18,34.75,732.92,2575.17,684.68,3016.39
201,6,3437.62,1082.73,507.14,263.89,288.2,139.16,409.59,2690.7,746.92,3763.31
201,7,3628.4,1272.4,542.2,209.23,228.22,38.98,965.62,3256.65,371.75,4135.06
201,8,3460.75,1009.04,462.38,274.99,219.33,20.19,837.16,2823.09,637.65,4772.71
201,9,3408.06,1080.96,300.79,159.21,219.81,6.25,1082.4,2849.42,558.63,5331.35
201,10,3334.23,862.09,379.9,186.81,200.77,94.91,835.75,2560.23,774,6105.35
201,11,3364.09,1392.98,416.08,210.11,232.66,43.76,343.85,2639.43,724.65,6830
201,12,3827.06,1482.28,382.23,262.14,292.51,78.82,521.26,3019.26,807.81,7637.81
202,1,4543.23,1663.47,637.56,379.77,221.32,418.97,0,3321.1,1222.14,1222.14
202,2,4455.3,1322.31,641.92,468.59,228.61,454.5,84.83,3200.76,1254.54,2476.68
202,3,4537.48,1266.77,433.59,517.87,283.19,440.93,86.57,3028.91,1508.57,3985.24
202,4,4453.76,1371.72,556.57,232.24,284.39,526.7,77.7,3049.32,1404.44,5389.68
202,5,4273.55,1693.4,516.1,270.49,218.07,264.57,78.87,3041.51,1232.04,6621.72
202,6,4819.52,1449.33,557.44,521.04,184.62,444.69,137.98,3295.1,1524.42,8146.14
202,7,4244.42,1628.14,589.99,397.35,251.92,392.42,122.77,3382.59,861.83,9007.97
202,8,4529.35,1502.55,617.69,305.69,297.68,503.49,157.27,3384.37,1144.98,10152.95
202,9,4779.67,1628.52,690.21,257.73,294.48,523.86,59.32,3454.12,1325.55,11478.5
202,10,4195.22,1665.93,424.04,452.81,178.55,374.52,86.11,3181.96,1013.26,12491.76
202,11,4920.05,1600.51,632.89,431.24,314.1,270.15,146.02,3394.89,1525.16,14016.92
202,12,4634.2,1706.53,589.42,489.12,217.86,538.35,99.48,3640.75,993.45,15010.37
203,1,3201.18,1150.74,537.27,327.56,160.02,621.04,36.47,2833.1,368.08,368.08
203,2,3198.35,1063.62,355.63,250.78,250.19,539.91,122.25,2582.39,615.97,984.04
203,3,3306.48,1289.88,532.84,223.55,174.18,621.62,116.72,2958.79,347.69,1331.73
203,4,3272.79,978.41,532.88,201.23,152.15,340.87,449.89,2655.44,617.35,1949.09
203,5,3384.06,1323.22,477.08,196.42,184.05,666.3,43.2,2890.26,493.79,2442.88
203,6,3364.62,1177.34,509.11,188.41,218.2,362.24,292.27,2747.58,617.04,3059.92
203,7,3441.44,1112.2,514.53,379.85,218.27,408.72,60.31,2693.89,747.55,3807.48
203,8,3440.66,1368.45,337.89,186.63,196.97,711.44,38.51,2839.89,600.77,4408.25
203,9,3017.4,1144.74,349.57,262.33,229.16,589.43,128.73,2703.96,313.44,4721.68
203,10,3379.85,1414.76,459.79,401.03,174.92,358.26,84.61,2893.36,486.49,5208.17
203,11,3096.47,1203.81,306.35,324.1,245.13,401.38,47.48,2528.25,568.22,5776.39
203,12,3345.32,1227.67,419.78,257.46,210.23,440.82,128.63,2684.58,660.74,6437.13
204,1,3946.28,1178.93,496.25,307.34,159.32,437.54,971.28,3550.66,395.62,395.62
204,2,3944.47,1244.23,364.73,305.31,265.41,466.95,430.65,3077.27,867.21,1262.83
204,3,3845.73,1444.24,457.35,156.58,197.04,305.52,627.24,3187.97,657.76,1920.59
204,4,3736.78,1434.72,580.76,325.49,176.46,223.32,554.55,3295.3,441.48,2362.07
204,5,3880.53,1599.22,470.35,325.34,210.46,374.97,620.94,3601.28,279.25,2641.32
204,6,4145.33,1480.2,457.87,405.83,171.64,338.34,712.19,3566.09,579.24,3220.57
204,7,4323.58,2010.61,630.98,439.21,275.9,249.87,328.88,3935.45,388.13,3608.69
204,8,3843.66,1566.14,510.47,304.74,183.72,485.8,428.21,3479.06,364.6,3973.29
204,9,3970.07,1821.23,485.69,468.56,171.93,219.45,178.86,3345.73,624.34,4597.63
204,10,4019.18,1697.52,400.3,380.44,255.25,414.23,523,3670.74,348.44,4946.07
204,11,4211.29,1781.19,553.01,393.49,211.81,326.76,350.17,3616.42,594.87,5540.94
204,12,4092.45,1432.47,455.93,403.07,230.78,420.67,724.72,3667.64,424.81,5965.75
205,1,1478.77,506.46,168.45,100.56,94.44,138.93,386.11,1394.94,83.83,83.83
205,2,1303.89,499.71,120.95,104.41,67.72,124.72,266.38,1183.9,119.99,203.82
205,3,1386.96,450.28,156.06,98.08,83.44,157.04,254.64,1199.54,187.42,391.24
205,4,1341.65,545.95,124.48,103.5,82.47,129.89,231.91,1218.2,123.46,514.7
205,5,1408.39,522.55,141.1,166.85,81.78,162.62,145.75,1220.65,187.74,702.44
205,6,1506.74,539.69,197.22,127.08,100.46,103.23,309.74,1377.41,129.33,831.77
205,7,1324.3,516.82,174.5,100.5,57.8,65.74,278.75,1194.11,130.19,961.96
205,8,1351.42,525.91,173.29,128.71,53.22,119.23,245.71,1246.07,105.35,1067.31
205,9,1465.07,486.32,225.41,135.89,80.98,85.46,362.85,1376.91,88.16,1155.48
205,10,1477.44,492.49,159.36,117.39,102,155.3,211.91,1238.43,239.01,1394.49
205,11,1406.06,530.98,176.55,84.05,71.1,101.28,285.28,1249.24,156.82,1551.31
205,12,1406.56,393.49,183.51,83.2,80.3,66.54,402.67,1209.71,196.85,1748.16
206,1,3525.1,1283.88,360.21,335.82,205.71,87.85,1180.38,3453.84,71.26,71.26
206,2,2958.84,884.07,278.59,194.34,191.19,74.77,1132.28,2755.23,203.61,274.87
206,3,3004.16,1072.56,348.18,244.6,138.6,18.01,1069.02,2890.97,113.19,388.06
206,4,3315.07,1007.54,380.48,185.64,207.8,73.27,1210.81,3065.54,249.53,637.59
206,5,3038.32,1160.4,383.65,299.58,150.88,65.01,769.34,2828.87,209.46,847.05
206,6,3194.88,996.21,411.98,166.73,178.76,116.15,811.28,2681.11,513.77,1360.82
206,7,2984.37,956.5,432.66,291.83,151.2,0,777.48,2609.67,374.7,1735.52
206,8,3166.75,1185.22,346.11,159.83,123.27,88.92,1080.36,2983.71,183.04,1918.57
206,9,3004.17,979.58,323.75,285.83,131.03,67.19,1117.59,2904.97,99.21,2017.77
206,10,3235.1,1053.74,404.7,293.72,210.99,77.86,1113.35,3154.36,80.74,2098.51
206,11,3290.21,1025.39,303.47,290.99,214.05,102.1,824.4,2760.4,529.8,2628.31
206,12,3314.2,1150.99,318.68,315.83,159.27,99.91,1457.73,3502.41,0,2628.31
